wr_lookback,wr_entry,wr_exit,cci_lookback,cci_entry,cci_exit,trades,win_rate,profit_factor,avg_trade,median_trade,avg_hold_days,total_return,cagr,sharpe,max_drawdown,calmar,exposure,ending_equity
2,-80,-20,5,-80,0,98,0.6938775510204082,2.4692903999655553,0.035614882616598634,0.04868683055701761,4.642857142857143,15.656637097911766,0.5996199540418281,1.1043026169093766,-0.3727803741756588,1.6085073023701608,0.20397350993377483,1665663.7097911767
2,-80,-20,5,-80,50,98,0.6938775510204082,2.4692903999655553,0.035614882616598634,0.04868683055701761,4.642857142857143,15.656637097911766,0.5996199540418281,1.1043026169093766,-0.3727803741756588,1.6085073023701608,0.20397350993377483,1665663.7097911767
2,-80,-20,5,-80,100,98,0.6938775510204082,2.4692903999655553,0.035614882616598634,0.04868683055701761,4.642857142857143,15.656637097911766,0.5996199540418281,1.1043026169093766,-0.3727803741756588,1.6085073023701608,0.20397350993377483,1665663.7097911767
2,-80,-40,5,-50,0,123,0.6991869918699187,2.262317966416083,0.03032609618391103,0.04989775051124745,3.4390243902439024,18.41690115926176,0.6411127363707736,1.2086624891383486,-0.4006586473231968,1.6001470095655048,0.1947019867549669,1941690.1159261758
2,-80,-40,5,-50,50,123,0.6991869918699187,2.262317966416083,0.03032609618391103,0.04989775051124745,3.4390243902439024,18.41690115926176,0.6411127363707736,1.2086624891383486,-0.4006586473231968,1.6001470095655048,0.1947019867549669,1941690.1159261758
2,-80,-40,5,-50,100,123,0.6991869918699187,2.262317966416083,0.03032609618391103,0.04989775051124745,3.4390243902439024,18.41690115926176,0.6411127363707736,1.2086624891383486,-0.4006586473231968,1.6001470095655048,0.1947019867549669,1941690.1159261758
2,-90,-30,3,-80,0,87,0.735632183908046,2.479423825647467,0.0364128543107383,0.04298150163220904,3.8275862068965516,11.210185493960465,0.518773646116355,1.1054606524878325,-0.3257011937607832,1.5927901280502434,0.15364238410596026,1221018.5493960464
2,-85,-40,5,-50,0,106,0.7075471698113207,2.511531184339253,0.03448483697799054,0.04195512558360914,3.5283018867924527,17.542938689781565,0.6285383766635553,1.2554361281837807,-0.3959633787266139,1.5873649191621804,0.17019867549668874,1854293.8689781565
2,-85,-40,5,-50,50,106,0.7075471698113207,2.511531184339253,0.03448483697799054,0.04195512558360914,3.5283018867924527,17.542938689781565,0.6285383766635553,1.2554361281837807,-0.3959633787266139,1.5873649191621804,0.17019867549668874,1854293.8689781565
2,-85,-40,5,-50,100,106,0.7075471698113207,2.511531184339253,0.03448483697799054,0.04195512558360914,3.5283018867924527,17.542938689781565,0.6285383766635553,1.2554361281837807,-0.3959633787266139,1.5873649191621804,0.17019867549668874,1854293.8689781565
